duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,bike_type
10,2020-10-01 18:28:00,2020-10-01 18:38:00,4476,34.08252,-118.27272,4483,34.1007,-118.259117,6031,standard
3,2020-10-01 18:31:00,2020-10-01 18:34:00,4313,34.056808,-118.275002,4313,34.056808,-118.275002,6523,standard
8,2020-10-01 18:32:00,2020-10-01 18:40:00,4491,34.04744,-118.24794,3075,34.04211,-118.256187,19985,standard
3,2020-10-01 18:32:00,2020-10-01 18:35:00,3018,34.043732,-118.260139,3064,34.046131,-118.257591,5802,standard
2,2020-10-01 18:33:00,2020-10-01 18:35:00,3052,34.051102,-118.264557,3040,34.05357,-118.266357,19115,electric
16,2020-10-01 18:35:00,2020-10-01 18:51:00,3064,34.046131,-118.257591,3042,34.049301,-118.238808,19956,electric
62,2020-10-01 18:36:00,2020-10-01 19:38:00,3049,34.056969,-118.253593,3049,34.056969,-118.253593,20045,standard
10,2020-10-01 18:36:00,2020-10-01 18:46:00,4443,34.02166,-118.278687,4248,34.028351,-118.288673,6508,standard
25,2020-10-01 18:37:00,2020-10-01 19:02:00,3040,34.05357,-118.266357,3035,34.048401,-118.260948,17072,electric
61,2020-10-01 18:37:00,2020-10-01 19:38:00,3049,34.056969,-118.253593,3049,34.056969,-118.253593,6560,standard
31,2020-10-01 18:44:00,2020-10-01 19:15:00,4523,34.068748,-118.30928,4523,34.068748,-118.30928,5890,standard
18,2020-10-01 18:45:00,2020-10-01 19:03:00,3022,34.04607,-118.233093,3045,34.028511,-118.256668,6190,standard
6,2020-10-01 18:45:00,2020-10-01 18:51:00,4444,34.061619,-118.305573,4440,34.061661,-118.298241,20213,standard
13,2020-10-01 18:47:00,2020-10-01 19:00:00,3035,34.048401,-118.260948,3049,34.056969,-118.253593,6378,standard
517,2020-10-01 18:49:00,2020-10-02 03:26:00,3005,34.0485,-118.258537,4482,34.094372,-118.331009,6432,standard
6,2020-10-01 18:51:00,2020-10-01 18:57:00,3078,34.064281,-118.238937,3014,34.05661,-118.237213,12314,standard
19,2020-10-01 18:51:00,2020-10-01 19:10:00,3077,34.039871,-118.250038,3081,34.031891,-118.250183,20026,standard
9,2020-10-01 18:52:00,2020-10-01 19:01:00,3042,34.049301,-118.238808,3024,34.05772,-118.24897,17567,electric
11,2020-10-01 18:58:00,2020-10-01 19:09:00,3014,34.05661,-118.237213,3022,34.04607,-118.233093,16997,electric
10,2020-10-01 18:59:00,2020-10-01 19:09:00,4447,34.0616,-118.28199,4304,34.06258,-118.290092,12340,standard
23,2020-10-01 19:01:00,2020-10-01 19:24:00,3024,34.05772,-118.24897,3024,34.05772,-118.24897,17567,electric
13,2020-10-01 19:03:00,2020-10-01 19:16:00,3068,34.0532,-118.250954,3063,34.048038,-118.253738,12098,standard
8,2020-10-01 19:09:00,2020-10-01 19:17:00,3035,34.048401,-118.260948,4516,34.045849,-118.254402,6427,standard
18,2020-10-01 19:10:00,2020-10-01 19:28:00,3022,34.04607,-118.233093,4516,34.045849,-118.254402,16704,electric
15,2020-10-01 19:19:00,2020-10-01 19:34:00,4516,34.045849,-118.254402,4475,34.045181,-118.243248,6427,standard
10,2020-10-01 19:20:00,2020-10-01 19:30:00,3020,34.031052,-118.26709,3064,34.046131,-118.257591,16600,electric
9,2020-10-01 19:22:00,2020-10-01 19:31:00,3049,34.056969,-118.253593,3075,34.04211,-118.256187,12139,standard
5,2020-10-01 19:25:00,2020-10-01 19:30:00,3024,34.05772,-118.24897,3078,34.064281,-118.238937,17567,electric
17,2020-10-01 19:33:00,2020-10-01 19:50:00,4304,34.06258,-118.290092,4447,34.0616,-118.28199,12340,standard
18,2020-10-01 19:35:00,2020-10-01 19:53:00,3075,34.04211,-118.256187,4494,34.075981,-118.256012,6352,standard
15,2020-10-01 19:39:00,2020-10-01 19:54:00,4475,34.045181,-118.243248,3067,34.045181,-118.250237,6427,standard
5,2020-10-01 19:42:00,2020-10-01 19:47:00,3035,34.048401,-118.260948,3063,34.048038,-118.253738,12128,standard
28,2020-10-01 19:42:00,2020-10-01 20:10:00,4254,34.028679,-118.284111,4306,34.057652,-118.292183,20156,standard
11,2020-10-01 19:48:00,2020-10-01 19:59:00,3064,34.046131,-118.257591,3020,34.031052,-118.26709,16600,electric
8,2020-10-01 19:56:00,2020-10-01 20:04:00,3006,34.04554,-118.256668,4491,34.04744,-118.24794,12024,standard
21,2020-10-01 19:59:00,2020-10-01 20:20:00,4491,34.04744,-118.24794,3081,34.031891,-118.250183,6645,standard
13,2020-10-01 20:02:00,2020-10-01 20:15:00,4516,34.045849,-118.254402,4314,34.057709,-118.279762,16704,electric
8,2020-10-01 20:03:00,2020-10-01 20:11:00,3035,34.048401,-118.260948,3034,34.042061,-118.263382,17072,electric
9,2020-10-01 20:10:00,2020-10-01 20:19:00,3020,34.031052,-118.26709,3006,34.04554,-118.256668,16600,electric
1,2020-10-01 20:12:00,2020-10-01 20:13:00,4306,34.057652,-118.292183,4306,34.057652,-118.292183,12206,standard
10,2020-10-01 20:13:00,2020-10-01 20:23:00,4306,34.057652,-118.292183,4304,34.06258,-118.290092,12206,standard
18,2020-10-01 20:14:00,2020-10-01 20:32:00,3005,34.0485,-118.258537,3074,34.04417,-118.261169,12321,standard
25,2020-10-01 20:15:00,2020-10-01 20:40:00,3034,34.042061,-118.263382,3006,34.04554,-118.256668,19687,electric
28,2020-10-01 20:16:00,2020-10-01 20:44:00,4314,34.057709,-118.279762,4538,34.06543,-118.308823,16704,electric
12,2020-10-01 20:20:00,2020-10-01 20:32:00,3081,34.031891,-118.250183,4491,34.04744,-118.24794,6645,standard
11,2020-10-01 20:33:00,2020-10-01 20:44:00,4518,34.057968,-118.299751,4314,34.057709,-118.279762,19544,electric
2,2020-10-01 20:36:00,2020-10-01 20:38:00,3029,34.048851,-118.246422,3029,34.048851,-118.246422,6115,standard
11,2020-10-01 20:36:00,2020-10-01 20:47:00,3029,34.048851,-118.246422,3082,34.04652,-118.237411,5915,standard
9,2020-10-01 20:38:00,2020-10-01 20:47:00,3029,34.048851,-118.246422,3082,34.04652,-118.237411,5936,standard
60,2020-10-01 20:48:00,2020-10-01 21:48:00,3026,34.063179,-118.24588,3026,34.063179,-118.24588,12219,standard
58,2020-10-01 20:50:00,2020-10-01 21:48:00,3026,34.063179,-118.24588,3026,34.063179,-118.24588,6646,standard
20,2020-10-01 20:56:00,2020-10-01 21:16:00,4483,34.1007,-118.259117,4302,34.092491,-118.291443,12456,standard
15,2020-10-01 21:01:00,2020-10-01 21:16:00,4304,34.06258,-118.290092,4254,34.028679,-118.284111,12206,standard
20,2020-10-01 21:02:00,2020-10-01 21:22:00,3006,34.04554,-118.256668,3022,34.04607,-118.233093,16600,electric
35,2020-10-01 21:04:00,2020-10-01 21:39:00,4538,34.06543,-118.308823,3078,34.064281,-118.238937,16704,electric
7,2020-10-01 21:08:00,2020-10-01 21:15:00,3035,34.048401,-118.260948,4491,34.04744,-118.24794,12254,standard
6,2020-10-01 21:09:00,2020-10-01 21:15:00,4491,34.04744,-118.24794,3064,34.046131,-118.257591,6645,standard
8,2020-10-01 21:16:00,2020-10-01 21:24:00,4491,34.04744,-118.24794,3064,34.046131,-118.257591,12024,standard
11,2020-10-01 21:39:00,2020-10-01 21:50:00,3082,34.04652,-118.237411,3048,34.041691,-118.235352,12382,standard
11,2020-10-01 21:40:00,2020-10-01 21:51:00,4315,34.054031,-118.27092,3074,34.04417,-118.261169,12234,standard
14,2020-10-01 21:42:00,2020-10-01 21:56:00,3074,34.04417,-118.261169,4491,34.04744,-118.24794,12081,standard
3,2020-10-01 21:48:00,2020-10-01 21:51:00,4304,34.06258,-118.290092,4450,34.063492,-118.287163,6706,standard
8,2020-10-01 21:49:00,2020-10-01 21:57:00,3082,34.04652,-118.237411,3029,34.048851,-118.246422,5936,standard
7,2020-10-01 21:50:00,2020-10-01 21:57:00,3082,34.04652,-118.237411,3029,34.048851,-118.246422,6010,standard
4,2020-10-01 21:51:00,2020-10-01 21:55:00,4493,34.090279,-118.277191,4476,34.08252,-118.27272,6693,standard
36,2020-10-01 21:51:00,2020-10-01 22:27:00,3048,34.041691,-118.235352,3048,34.041691,-118.235352,6493,standard
10,2020-10-01 21:52:00,2020-10-01 22:02:00,4450,34.063492,-118.287163,4304,34.06258,-118.290092,16422,electric
73,2020-10-01 22:01:00,2020-10-01 23:14:00,3006,34.04554,-118.256668,3006,34.04554,-118.256668,6418,standard
22,2020-10-01 22:03:00,2020-10-01 22:25:00,4304,34.06258,-118.290092,4524,34.06163,-118.301193,16422,electric
8,2020-10-01 22:30:00,2020-10-01 22:38:00,4524,34.06163,-118.301193,4304,34.06258,-118.290092,16422,electric
12,2020-10-01 22:31:00,2020-10-01 22:43:00,4314,34.057709,-118.279762,4313,34.056808,-118.275002,19544,electric
24,2020-10-01 22:32:00,2020-10-01 22:56:00,3054,34.039219,-118.236488,3006,34.04554,-118.256668,12311,standard
434,2020-10-01 22:32:00,2020-10-02 05:46:00,3028,34.058319,-118.246094,3026,34.063179,-118.24588,6302,standard
29,2020-10-01 22:39:00,2020-10-01 23:08:00,4304,34.06258,-118.290092,4410,34.063351,-118.296799,16422,electric
4,2020-10-01 22:46:00,2020-10-01 22:50:00,4313,34.056808,-118.275002,4315,34.054031,-118.27092,19544,electric
14,2020-10-01 22:58:00,2020-10-01 23:12:00,4315,34.054031,-118.27092,4313,34.056808,-118.275002,19544,electric
41,2020-10-01 23:05:00,2020-10-01 23:46:00,3069,34.05088,-118.248253,3063,34.048038,-118.253738,6124,standard
10,2020-10-01 23:11:00,2020-10-01 23:21:00,4410,34.063351,-118.296799,4410,34.063351,-118.296799,19855,electric
3,2020-10-01 23:34:00,2020-10-01 23:37:00,4410,34.063351,-118.296799,4410,34.063351,-118.296799,16422,electric
5,2020-10-01 23:45:00,2020-10-01 23:50:00,3027,34.04998,-118.247162,3067,34.045181,-118.250237,11980,standard
24,2020-10-01 23:47:00,2020-10-02 00:11:00,3077,34.039871,-118.250038,3077,34.039871,-118.250038,5868,standard
14,2020-10-01 23:57:00,2020-10-02 00:11:00,4313,34.056808,-118.275002,4314,34.057709,-118.279762,19544,electric
2,2020-10-01 23:57:00,2020-10-01 23:59:00,4410,34.063351,-118.296799,4410,34.063351,-118.296799,19855,electric
26,2020-10-02 00:07:00,2020-10-02 00:33:00,4410,34.063351,-118.296799,4523,34.068748,-118.30928,19855,electric
7,2020-10-02 01:07:00,2020-10-02 01:14:00,4523,34.068748,-118.30928,4410,34.063351,-118.296799,19855,electric
96,2020-10-02 01:15:00,2020-10-02 02:51:00,4482,34.094372,-118.331009,4482,34.094372,-118.331009,18833,electric
4,2020-10-02 01:16:00,2020-10-02 01:20:00,4410,34.063351,-118.296799,4444,34.061619,-118.305573,19855,electric
96,2020-10-02 01:16:00,2020-10-02 02:52:00,4482,34.094372,-118.331009,4482,34.094372,-118.331009,19803,electric
94,2020-10-02 01:19:00,2020-10-02 02:52:00,4482,34.094372,-118.331009,4482,34.094372,-118.331009,5784,standard
18,2020-10-02 01:20:00,2020-10-02 01:38:00,4444,34.061619,-118.305573,4444,34.061619,-118.305573,19855,electric
10,2020-10-02 01:39:00,2020-10-02 01:49:00,4444,34.061619,-118.305573,4410,34.063351,-118.296799,19855,electric
5,2020-10-02 05:27:00,2020-10-02 05:32:00,3052,34.051102,-118.264557,3007,34.05048,-118.254593,16343,electric
1,2020-10-02 05:52:00,2020-10-02 05:53:00,3042,34.049301,-118.238808,3042,34.049301,-118.238808,5844,standard
23,2020-10-02 05:53:00,2020-10-02 06:16:00,3042,34.049301,-118.238808,3045,34.028511,-118.256668,5844,standard
13,2020-10-02 07:31:00,2020-10-02 07:44:00,4476,34.08252,-118.27272,4303,34.098011,-118.287071,20128,standard
7,2020-10-02 07:32:00,2020-10-02 07:39:00,3022,34.04607,-118.233093,3069,34.05088,-118.248253,6299,standard
3,2020-10-02 07:36:00,2020-10-02 07:39:00,3035,34.048401,-118.260948,3006,34.04554,-118.256668,6156,standard
5,2020-10-02 07:54:00,2020-10-02 07:59:00,4293,34.062279,-118.271523,4315,34.054031,-118.27092,5852,standard
26,2020-10-02 07:57:00,2020-10-02 08:23:00,3035,34.048401,-118.260948,4387,34.03352,-118.241837,5951,standard
2,2020-10-02 08:17:00,2020-10-02 08:19:00,3032,34.049889,-118.255882,3064,34.046131,-118.257591,6680,standard
2,2020-10-02 08:23:00,2020-10-02 08:25:00,3064,34.046131,-118.257591,3032,34.049889,-118.255882,6680,standard
3,2020-10-02 08:24:00,2020-10-02 08:27:00,3026,34.063179,-118.24588,4480,34.05896,-118.250587,19011,electric
3,2020-10-02 08:25:00,2020-10-02 08:28:00,3049,34.056969,-118.253593,3032,34.049889,-118.255882,6378,standard
9,2020-10-02 08:25:00,2020-10-02 08:34:00,4446,34.05323,-118.278419,3076,34.0406,-118.253838,19819,electric
8,2020-10-02 08:27:00,2020-10-02 08:35:00,4480,34.05896,-118.250587,3040,34.05357,-118.266357,18873,electric
22,2020-10-02 08:35:00,2020-10-02 08:57:00,3040,34.05357,-118.266357,3026,34.063179,-118.24588,18873,electric
19,2020-10-02 08:39:00,2020-10-02 08:58:00,4220,34.074829,-118.258728,3076,34.0406,-118.253838,16329,electric
21,2020-10-02 08:41:00,2020-10-02 09:02:00,4447,34.0616,-118.28199,4491,34.04744,-118.24794,12441,standard
2,2020-10-02 08:42:00,2020-10-02 08:44:00,4390,34.069271,-118.296593,4410,34.063351,-118.296799,12257,standard
8,2020-10-02 08:46:00,2020-10-02 08:54:00,4410,34.063351,-118.296799,4410,34.063351,-118.296799,16422,electric
34,2020-10-02 08:46:00,2020-10-02 09:20:00,4275,34.01252,-118.285896,4275,34.01252,-118.285896,20036,standard
33,2020-10-02 08:47:00,2020-10-02 09:20:00,4275,34.01252,-118.285896,4275,34.01252,-118.285896,20192,standard
15,2020-10-02 08:55:00,2020-10-02 09:10:00,4410,34.063351,-118.296799,4410,34.063351,-118.296799,19855,electric
49,2020-10-02 08:58:00,2020-10-02 09:47:00,3048,34.041691,-118.235352,3048,34.041691,-118.235352,20077,standard
12,2020-10-02 09:12:00,2020-10-02 09:24:00,3068,34.0532,-118.250954,3022,34.04607,-118.233093,12421,standard
6,2020-10-02 09:13:00,2020-10-02 09:19:00,3034,34.042061,-118.263382,3032,34.049889,-118.255882,12193,standard
17,2020-10-02 09:15:00,2020-10-02 09:32:00,4220,34.074829,-118.258728,3069,34.05088,-118.248253,6689,standard
4,2020-10-02 09:23:00,2020-10-02 09:27:00,3033,34.040989,-118.255798,3000,0.0,0.0,5974,standard
20,2020-10-02 09:31:00,2020-10-02 09:51:00,3022,34.04607,-118.233093,3068,34.0532,-118.250954,12421,standard
27,2020-10-02 09:32:00,2020-10-02 09:59:00,4410,34.063351,-118.296799,3052,34.051102,-118.264557,19855,electric
13,2020-10-02 09:36:00,2020-10-02 09:49:00,3026,34.063179,-118.24588,3037,34.034801,-118.231277,18873,electric
14,2020-10-02 09:41:00,2020-10-02 09:55:00,4315,34.054031,-118.27092,3081,34.031891,-118.250183,6634,standard
53,2020-10-02 09:45:00,2020-10-02 10:38:00,3082,34.04652,-118.237411,3082,34.04652,-118.237411,6713,standard
6,2020-10-02 09:49:00,2020-10-02 09:55:00,4390,34.069271,-118.296593,4390,34.069271,-118.296593,20200,standard
7,2020-10-02 09:51:00,2020-10-02 09:58:00,3032,34.049889,-118.255882,3076,34.0406,-118.253838,20229,standard
7,2020-10-02 09:55:00,2020-10-02 10:02:00,3057,34.035679,-118.270813,4449,34.04557,-118.274193,6130,standard
3,2020-10-02 09:56:00,2020-10-02 09:59:00,4474,34.110031,-118.287163,4436,34.105782,-118.291939,16516,electric
397,2020-10-02 10:02:00,2020-10-02 16:39:00,3006,34.04554,-118.256668,3019,34.038609,-118.260857,19687,electric
8,2020-10-02 10:06:00,2020-10-02 10:14:00,4491,34.04744,-118.24794,3008,34.046612,-118.262733,12081,standard
5,2020-10-02 10:07:00,2020-10-02 10:12:00,4250,34.03017,-118.280952,4273,34.02586,-118.284103,12129,standard
17,2020-10-02 10:17:00,2020-10-02 10:34:00,4314,34.057709,-118.279762,4314,34.057709,-118.279762,19544,electric
45,2020-10-02 10:22:00,2020-10-02 11:07:00,3023,34.050911,-118.240967,3023,34.050911,-118.240967,6158,standard
8,2020-10-02 10:27:00,2020-10-02 10:35:00,3063,34.048038,-118.253738,3023,34.050911,-118.240967,12128,standard
14,2020-10-02 10:29:00,2020-10-02 10:43:00,3005,34.0485,-118.258537,3014,34.05661,-118.237213,5866,standard
6,2020-10-02 10:29:00,2020-10-02 10:35:00,4491,34.04744,-118.24794,3075,34.04211,-118.256187,12254,standard
1,2020-10-02 10:31:00,2020-10-02 10:32:00,3052,34.051102,-118.264557,3052,34.051102,-118.264557,19855,electric
10,2020-10-02 10:36:00,2020-10-02 10:46:00,3052,34.051102,-118.264557,4440,34.061661,-118.298241,19855,electric
1,2020-10-02 10:39:00,2020-10-02 10:40:00,3020,34.031052,-118.26709,3020,34.031052,-118.26709,6303,standard
126,2020-10-02 10:49:00,2020-10-02 12:55:00,4523,34.068748,-118.30928,4538,34.06543,-118.308823,20165,standard
9,2020-10-02 10:55:00,2020-10-02 11:04:00,3023,34.050911,-118.240967,3063,34.048038,-118.253738,12128,standard
1,2020-10-02 11:01:00,2020-10-02 11:02:00,4306,34.057652,-118.292183,4306,34.057652,-118.292183,20136,standard
22,2020-10-02 11:02:00,2020-10-02 11:24:00,4306,34.057652,-118.292183,3056,34.03746,-118.265381,12088,standard
27,2020-10-02 11:11:00,2020-10-02 11:38:00,3064,34.046131,-118.257591,3011,34.04113,-118.267982,12099,standard
23,2020-10-02 11:22:00,2020-10-02 11:45:00,3078,34.064281,-118.238937,3024,34.05772,-118.24897,17567,electric
10,2020-10-02 11:22:00,2020-10-02 11:32:00,4420,34.168629,-118.377068,4415,34.168331,-118.396156,16056,smart
11,2020-10-02 11:25:00,2020-10-02 11:36:00,3006,34.04554,-118.256668,3000,0.0,0.0,6156,standard
21,2020-10-02 11:31:00,2020-10-02 11:52:00,3014,34.05661,-118.237213,3014,34.05661,-118.237213,12314,standard
4,2020-10-02 11:34:00,2020-10-02 11:38:00,4436,34.105782,-118.291939,4474,34.110031,-118.287163,16516,electric
22,2020-10-02 11:34:00,2020-10-02 11:56:00,4540,34.04776,-118.22541,4540,34.04776,-118.22541,6349,standard
16,2020-10-02 11:38:00,2020-10-02 11:54:00,3076,34.0406,-118.253838,3052,34.051102,-118.264557,6014,standard
233,2020-10-02 11:39:00,2020-10-02 15:32:00,3076,34.0406,-118.253838,4494,34.075981,-118.256012,19819,electric
285,2020-10-02 11:41:00,2020-10-02 16:26:00,3011,34.04113,-118.267982,3007,34.05048,-118.254593,19504,electric
57,2020-10-02 11:42:00,2020-10-02 12:39:00,3069,34.05088,-118.248253,4490,34.053551,-118.255836,12186,standard
1440,2020-10-02 11:43:00,2020-10-03 11:45:00,3069,34.05088,-118.248253,3000,0.0,0.0,6202,standard
101,2020-10-02 11:44:00,2020-10-02 13:25:00,3046,34.052872,-118.24749,3046,34.052872,-118.24749,5717,standard
99,2020-10-02 11:46:00,2020-10-02 13:25:00,3046,34.052872,-118.24749,3046,34.052872,-118.24749,6726,standard
53,2020-10-02 11:46:00,2020-10-02 12:39:00,3069,34.05088,-118.248253,4490,34.053551,-118.255836,6299,standard
3,2020-10-02 11:48:00,2020-10-02 11:51:00,3024,34.05772,-118.24897,3068,34.0532,-118.250954,17567,electric
6,2020-10-02 11:51:00,2020-10-02 11:57:00,4250,34.03017,-118.280952,4273,34.02586,-118.284103,6714,standard
1,2020-10-02 11:54:00,2020-10-02 11:55:00,3052,34.051102,-118.264557,3052,34.051102,-118.264557,16385,electric
5,2020-10-02 11:55:00,2020-10-02 12:00:00,3034,34.042061,-118.263382,3035,34.048401,-118.260948,17072,electric
7,2020-10-02 12:01:00,2020-10-02 12:08:00,3040,34.05357,-118.266357,4314,34.057709,-118.279762,19115,electric
24,2020-10-02 12:04:00,2020-10-02 12:28:00,4482,34.094372,-118.331009,4482,34.094372,-118.331009,18915,electric
12,2020-10-02 12:08:00,2020-10-02 12:19:00,4494,34.075981,-118.256012,4483,34.1007,-118.259117,6248,standard
11,2020-10-02 12:08:00,2020-10-02 12:19:00,4494,34.075981,-118.256012,4483,34.1007,-118.259117,6012,standard
472,2020-10-02 12:08:00,2020-10-02 20:00:00,3064,34.046131,-118.257591,3064,34.046131,-118.257591,12255,standard
100,2020-10-02 12:09:00,2020-10-02 13:49:00,4314,34.057709,-118.279762,3030,34.051941,-118.24353,19544,electric
9,2020-10-02 12:13:00,2020-10-02 12:22:00,3069,34.05088,-118.248253,3036,34.039188,-118.232529,6559,standard
7,2020-10-02 12:15:00,2020-10-02 12:22:00,3068,34.0532,-118.250954,3046,34.052872,-118.24749,17567,electric
10,2020-10-02 12:17:00,2020-10-02 12:27:00,3068,34.0532,-118.250954,4491,34.04744,-118.24794,12421,standard
48,2020-10-02 12:20:00,2020-10-02 13:08:00,4482,34.094372,-118.331009,4482,34.094372,-118.331009,18833,electric
45,2020-10-02 12:23:00,2020-10-02 13:08:00,3049,34.056969,-118.253593,3035,34.048401,-118.260948,6553,standard
9,2020-10-02 12:23:00,2020-10-02 12:32:00,4447,34.0616,-118.28199,4304,34.06258,-118.290092,12340,standard
2,2020-10-02 12:24:00,2020-10-02 12:26:00,4286,0.0,0.0,4286,0.0,0.0,15470,standard
25,2020-10-02 12:24:00,2020-10-02 12:49:00,3066,34.063389,-118.23616,3046,34.052872,-118.24749,6126,standard
7,2020-10-02 12:25:00,2020-10-02 12:32:00,4273,34.02586,-118.284103,4250,34.03017,-118.280952,12129,standard
19,2020-10-02 12:31:00,2020-10-02 12:50:00,3049,34.056969,-118.253593,4387,34.03352,-118.241837,5929,standard
10,2020-10-02 12:35:00,2020-10-02 12:45:00,3078,34.064281,-118.238937,3078,34.064281,-118.238937,16704,electric
10,2020-10-02 12:35:00,2020-10-02 12:45:00,3076,34.0406,-118.253838,3032,34.049889,-118.255882,20229,standard
14,2020-10-02 12:37:00,2020-10-02 12:51:00,4483,34.1007,-118.259117,4494,34.075981,-118.256012,5878,standard
12,2020-10-02 12:38:00,2020-10-02 12:50:00,4483,34.1007,-118.259117,4494,34.075981,-118.256012,6012,standard
18,2020-10-02 12:42:00,2020-10-02 13:00:00,3027,34.04998,-118.247162,3027,34.04998,-118.247162,6636,standard
8,2020-10-02 12:47:00,2020-10-02 12:55:00,3046,34.052872,-118.24749,3082,34.04652,-118.237411,19983,standard
95,2020-10-02 12:47:00,2020-10-02 14:22:00,3067,34.045181,-118.250237,3067,34.045181,-118.250237,20237,standard
26,2020-10-02 12:50:00,2020-10-02 13:16:00,3046,34.052872,-118.24749,3066,34.063389,-118.23616,20084,standard
2,2020-10-02 13:01:00,2020-10-02 13:03:00,3056,34.03746,-118.265381,3056,34.03746,-118.265381,12432,standard
18,2020-10-02 13:04:00,2020-10-02 13:22:00,3056,34.03746,-118.265381,3035,34.048401,-118.260948,19979,standard
5,2020-10-02 13:09:00,2020-10-02 13:14:00,4491,34.04744,-118.24794,3046,34.052872,-118.24749,12441,standard
2,2020-10-02 13:12:00,2020-10-02 13:14:00,3063,34.048038,-118.253738,3007,34.05048,-118.254593,12069,standard
